Fecha,Estado,Horario,Centena,Fijo,Corrido_1,Corrido_2
2025-07-09,NJ,Midday,7,32,98,82
2025-07-09,TN,Midday,7,3,49,68
2025-07-09,FL,Midday,9,29,85,34
2025-07-09,NY,Midday,4,70,31,64
2025-07-09,GA,Evening,3,8,50,27
2025-07-09,TN,Evening,3,90,54,42
2025-07-09,FL,Evening,1,19,6,97
2025-07-09,NY,Evening,2,77,43,38
2025-07-09,NJ,Evening,1,39,67,42
2025-07-09,GA,Night,5,88,82,44
2025-07-10,TN,Morning,2,96,49,66
2025-07-10,GA,Midday,7,69,38,38
2025-07-10,NJ,Midday,8,74,93,87
2025-07-10,TN,Midday,6,74,44,74
2025-07-10,FL,Midday,9,27,93,77
2025-07-10,NY,Midday,6,17,46,34
2025-07-10,GA,Evening,3,14,21,27
2025-07-10,TN,Evening,6,26,19,27
2025-07-10,FL,Evening,4,0,2,44
2025-07-10,NY,Evening,3,69,45,89
2025-07-10,NJ,Evening,5,95,90,14
2025-07-10,GA,Night,9,36,95,18
2025-07-11,TN,Morning,1,62,53,73
2025-07-11,GA,Midday,7,75,25,50
2025-07-11,NJ,Midday,7,49,64,53
2025-07-11,TN,Midday,4,36,11,9
2025-07-11,FL,Midday,1,87,39,58
2025-07-11,NY,Midday,1,71,41,6
2025-07-11,GA,Evening,3,30,21,33
2025-07-11,TN,Evening,6,82,79,69
2025-07-11,FL,Evening,5,11,78,77
2025-07-11,NY,Evening,3,83,85,79
2025-07-11,NJ,Evening,5,47,87,48
2025-07-11,GA,Night,3,73,29,56
2025-07-12,TN,Morning,0,9,66,4
2025-07-12,GA,Midday,0,92,73,18
2025-07-12,NJ,Midday,5,76,93,43
2025-07-12,TN,Midday,7,33,45,25
2025-07-12,FL,Midday,4,28,10,18
2025-07-12,NY,Midday,0,72,51,95
2025-07-12,GA,Evening,3,93,64,34
2025-07-12,TN,Evening,5,58,50,1
2025-07-12,FL,Evening,1,65,22,39
2025-07-12,NY,Evening,3,67,43,37
2025-07-12,NJ,Evening,3,8,44,93
2025-07-12,GA,Night,6,49,45,40
2025-07-13,GA,Midday,6,83,8,36
2025-07-13,NJ,Midday,8,58,35,63
2025-07-13,FL,Midday,9,32,24,38
2025-07-13,NY,Midday,7,6,42,90
2025-07-13,GA,Evening,8,95,85,87
2025-07-13,TN,Evening,7,30,4,58
2025-07-13,FL,Evening,1,62,28,86
2025-07-13,NY,Evening,5,47,24,2
2025-07-13,NJ,Evening,3,38,28,53
2025-07-13,GA,Night,5,9,22,36
2025-07-14,TN,Morning,1,79,54,84
2025-07-14,GA,Midday,3,99,30,66
2025-07-14,NJ,Midday,0,37,55,95
2025-07-14,TN,Midday,6,28,96,20
2025-07-14,FL,Midday,2,30,32,91
2025-07-14,NY,Midday,1,12,85,82
2025-07-14,GA,Evening,8,43,23,65
2025-07-14,TN,Evening,6,90,54,22
2025-07-14,FL,Evening,9,31,74,75
2025-07-14,NY,Evening,9,90,6,43
2025-07-14,NJ,Evening,4,9,82,96
2025-07-14,GA,Night,9,25,77,39
2025-07-15,TN,Morning,7,16,47,3
2025-07-15,GA,Midday,0,35,52,24
2025-07-15,NJ,Midday,1,34,52,52
2025-07-15,TN,Midday,6,58,7,61
2025-07-15,FL,Midday,5,86,39,25
2025-07-15,NY,Midday,4,3,9,47
2025-07-15,GA,Evening,9,23,5,8
2025-07-15,TN,Evening,6,31,42,37
2025-07-15,FL,Evening,8,68,60,79
2025-07-15,NY,Evening,4,23,39,3
2025-07-15,NJ,Evening,8,41,82,34
2025-07-15,GA,Night,0,84,29,57
2025-07-16,TN,Morning,2,53,70,97
2025-07-16,GA,Midday,8,48,90,0
2025-07-16,NJ,Midday,1,31,32,25
2025-07-16,TN,Midday,1,40,27,46
2025-07-16,FL,Midday,4,35,5,71
2025-07-16,NY,Midday,9,57,9,81
2025-07-16,GA,Evening,7,87,77,81
2025-07-16,TN,Evening,0,92,39,36
2025-07-16,FL,Evening,1,27,69,6
2025-07-16,NY,Evening,3,98,89,27
2025-07-16,NJ,Evening,3,66,39,85
2025-07-16,GA,Night,3,82,1,41
2025-07-17,TN,Morning,2,2,58,90
2025-07-17,GA,Midday,5,72,11,43
2025-07-17,NJ,Midday,8,2,41,78
2025-07-17,TN,Midday,1,45,64,3
2025-07-17,FL,Midday,5,43,95,67
2025-07-17,NY,Midday,5,3,58,67
2025-07-17,GA,Evening,3,49,99,5
2025-07-17,TN,Evening,6,15,32,47
2025-07-17,FL,Evening,4,61,34,33
2025-07-17,NY,Evening,6,47,19,39
2025-07-17,NJ,Evening,6,31,47,9
2025-07-17,GA,Night,7,9,55,80
2025-07-18,TN,Morning,4,20,74,81
2025-07-18,GA,Midday,8,76,33,0
2025-07-18,NJ,Midday,0,25,79,79
2025-07-18,TN,Midday,7,65,31,37
2025-07-18,FL,Midday,8,37,92,55
2025-07-18,NY,Midday,4,84,37,15
2025-07-18,GA,Evening,0,0,2,32
2025-07-18,TN,Evening,5,49,1,87
2025-07-18,FL,Evening,2,55,14,79
2025-07-18,NY,Evening,0,2,11,73
2025-07-18,NJ,Evening,7,29,48,82
2025-07-18,GA,Night,4,61,95,77
2025-07-19,TN,Morning,8,44,20,89
2025-07-19,GA,Midday,4,80,77,71
2025-07-19,NJ,Midday,7,17,77,58
2025-07-19,TN,Midday,1,57,38,49
2025-07-19,FL,Midday,7,83,15,8
2025-07-19,NY,Midday,0,94,19,30
2025-07-19,GA,Evening,0,22,92,15
2025-07-19,TN,Evening,3,45,61,48
2025-07-19,FL,Evening,1,79,98,9
2025-07-19,NY,Evening,2,42,84,40
2025-07-19,NJ,Evening,5,91,60,13
2025-07-19,GA,Night,1,3,24,15
2025-07-20,GA,Midday,6,68,57,38
2025-07-20,NJ,Midday,7,73,12,26
2025-07-20,FL,Midday,2,55,3,97
2025-07-20,NY,Midday,8,40,21,49
2025-07-20,GA,Evening,5,60,23,34
2025-07-20,TN,Evening,0,53,54,28
2025-07-20,FL,Evening,5,75,81,94
2025-07-20,NY,Evening,7,83,58,5
2025-07-20,NJ,Evening,8,30,9,69
2025-07-20,GA,Night,4,39,47,79
2025-07-21,TN,Morning,4,63,66,8
2025-07-21,GA,Midday,7,89,38,18
2025-07-21,NJ,Midday,2,23,19,48
2025-07-21,TN,Midday,1,53,97,21
2025-07-21,FL,Midday,1,98,90,90
2025-07-21,NY,Midday,9,12,16,58
2025-07-21,GA,Evening,1,95,48,90
2025-07-21,TN,Evening,4,58,29,92
2025-07-21,FL,Evening,4,46,38,31
2025-07-21,NY,Evening,5,58,30,98
2025-07-21,NJ,Evening,9,70,41,66
2025-07-21,GA,Night,1,85,67,37
2025-07-22,TN,Morning,4,1,20,5
2025-07-22,GA,Midday,5,96,79,98
2025-07-22,NJ,Midday,8,91,21,35
2025-07-22,TN,Midday,9,76,49,51
2025-07-22,FL,Midday,3,1,41,46
2025-07-22,NY,Midday,9,39,62,75
2025-07-22,GA,Evening,8,80,72,69
2025-07-22,TN,Evening,8,28,57,68
2025-07-22,NY,Evening,7,99,43,23
2025-07-22,NJ,Evening,8,64,77,41
2025-07-22,GA,Night,0,2,2,6
2025-07-23,TN,Morning,8,41,52,58
2025-07-23,GA,Midday,1,68,72,45
2025-07-23,NJ,Midday,4,66,70,72
2025-07-23,TN,Midday,9,0,72,27
2025-07-23,FL,Midday,1,36,24,36
2025-07-23,NY,Midday,7,65,84,74
2025-07-23,GA,Evening,9,16,54,40
2025-07-23,TN,Evening,3,37,75,82
2025-07-23,FL,Evening,3,84,37,29
2025-07-23,NY,Evening,8,12,0,48
2025-07-23,NJ,Evening,0,38,35,31
2025-07-23,GA,Night,8,35,58,21
2025-07-24,TN,Morning,6,35,75,64
2025-07-24,GA,Midday,7,71,21,20
2025-07-24,NJ,Midday,8,37,52,49
2025-07-24,TN,Midday,1,14,32,69
2025-07-24,FL,Midday,3,42,40,39
2025-07-24,NY,Midday,1,43,63,89
2025-07-24,GA,Evening,5,62,71,43
2025-07-24,TN,Evening,9,15,83,36
2025-07-24,FL,Evening,6,7,5,98
2025-07-24,NY,Evening,4,43,98,28
2025-07-24,NJ,Evening,3,37,38,44
2025-07-24,GA,Night,7,74,2,67
2025-07-25,TN,Morning,3,60,28,90
2025-07-25,GA,Midday,7,86,61,71
2025-07-25,NJ,Midday,7,69,43,85
2025-07-25,TN,Midday,3,27,84,6
2025-07-25,FL,Midday,7,31,87,73
2025-07-25,NY,Midday,2,86,10,37
2025-07-25,GA,Evening,0,84,3,32
2025-07-25,TN,Evening,9,31,53,46
2025-07-25,NY,Evening,8,82,10,1
2025-07-25,NJ,Evening,0,83,2,65
2025-07-25,GA,Night,3,77,16,87
2025-07-26,TN,Morning,7,74,75,78
2025-07-26,GA,Midday,4,89,11,80
2025-07-26,NJ,Midday,0,31,24,73
2025-07-26,TN,Midday,8,59,41,2
2025-07-26,FL,Midday,6,47,54,58
2025-07-26,NY,Midday,1,88,42,53
2025-07-26,GA,Evening,6,53,5,54
2025-07-26,TN,Evening,3,50,5,19
2025-07-26,FL,Evening,8,37,89,35
2025-07-26,NY,Evening,4,20,70,84
2025-07-26,NJ,Evening,6,73,7,94
2025-07-26,GA,Night,7,26,42,27
2025-07-27,GA,Midday,4,93,87,42
2025-07-27,NJ,Midday,1,51,33,74
2025-07-27,FL,Midday,9,81,78,9
2025-07-27,NY,Midday,0,28,16,49
2025-07-27,GA,Evening,4,92,30,34
2025-07-27,TN,Evening,3,93,45,79
2025-07-27,FL,Evening,9,99,28,84
2025-07-27,NY,Evening,7,90,17,65
2025-07-27,NJ,Evening,7,74,1,16
2025-07-27,GA,Night,8,17,32,31
2025-07-28,TN,Morning,6,62,57,48
2025-07-28,GA,Midday,9,44,75,30
2025-07-28,NJ,Midday,7,21,10,10
2025-07-28,TN,Midday,2,2,35,10
2025-07-28,FL,Midday,7,14,14,21
2025-07-28,NY,Midday,1,38,51,52
2025-07-28,GA,Evening,7,65,39,80
2025-07-28,TN,Evening,6,23,22,37
2025-07-28,FL,Evening,1,20,45,17
2025-07-28,NY,Evening,9,15,89,24
2025-07-28,NJ,Evening,8,17,1,70
2025-07-28,GA,Night,5,37,84,64
2025-07-29,TN,Morning,4,42,90,22
2025-07-29,GA,Midday,4,70,45,80
2025-07-29,NJ,Midday,2,15,0,40
2025-07-29,TN,Midday,1,25,66,96
2025-07-29,FL,Midday,8,61,49,37
2025-07-29,NY,Midday,4,77,79,91
2025-07-29,GA,Evening,9,17,45,91
2025-07-29,TN,Evening,0,39,7,4
2025-07-29,FL,Evening,1,94,88,72
2025-07-29,NY,Evening,5,27,90,25
2025-07-29,NJ,Evening,7,14,26,91
2025-07-29,GA,Night,8,59,59,31
2025-07-30,TN,Morning,8,84,86,82
2025-07-30,GA,Midday,5,61,81,66
2025-07-30,NJ,Midday,8,46,74,29
2025-07-30,TN,Midday,7,9,43,65
2025-07-30,FL,Midday,6,23,25,91
2025-07-30,NY,Midday,4,63,9,75
2025-07-30,GA,Evening,6,70,1,82
2025-07-30,TN,Evening,9,32,37,74
2025-07-30,FL,Evening,0,88,62,82
2025-07-30,NY,Evening,8,34,46,43
2025-07-30,NJ,Evening,3,31,11,70
2025-07-30,GA,Night,2,31,6,35
2025-07-31,TN,Morning,2,73,21,5
2025-07-31,GA,Midday,3,51,16,95
2025-07-31,NJ,Midday,6,52,93,25
2025-07-31,TN,Midday,7,87,24,86
2025-07-31,FL,Midday,8,93,54,14
2025-07-31,NY,Midday,9,15,18,72
2025-07-31,GA,Evening,9,99,6,81
2025-07-31,TN,Evening,0,83,28,41
2025-07-31,FL,Evening,5,3,47,97
2025-07-31,NY,Evening,2,46,88,73
2025-07-31,NJ,Evening,0,92,11,61
2025-07-31,GA,Night,5,34,39,16
2025-08-01,GA,Midday,7,63,8,81
2025-08-01,NY,Midday,4,21,56,30
2025-08-01,GA,Evening,6,48,1,89
2025-08-01,NY,Evening,7,63,39,42
2025-08-01,GA,Night,7,90,23,0
2025-08-02,GA,Midday,8,49,18,42
2025-08-02,NY,Midday,5,15,2,99
2025-08-02,GA,Evening,5,51,68,93
2025-08-02,NY,Evening,0,91,98,40
2025-08-02,GA,Night,2,86,46,90
2025-08-03,GA,Midday,7,49,55,73
2025-08-03,NJ,Midday,1,53,61,95
2025-08-03,FL,Midday,3,94,34,55
2025-08-03,NY,Midday,0,75,33,69
2025-08-03,GA,Evening,2,17,50,69
2025-08-03,NY,Evening,7,9,48,59
2025-08-03,NJ,Evening,8,96,92,31
2025-08-03,GA,Night,1,55,90,29
2025-08-04,TN,Morning,6,78,23,2
2025-08-04,GA,Midday,1,92,45,8
2025-08-04,NJ,Midday,6,50,85,95
2025-08-04,TN,Midday,3,91,87,62
2025-08-04,FL,Midday,0,29,23,66
2025-08-04,NY,Midday,2,39,70,73
2025-08-04,GA,Evening,4,63,35,24
2025-08-04,TN,Evening,6,56,16,68
2025-08-04,FL,Evening,3,21,89,10
2025-08-04,NY,Evening,3,86,81,22
2025-08-04,NJ,Evening,7,55,50,88
2025-08-04,GA,Night,2,84,93,80
2025-08-05,TN,Morning,8,85,27,88
2025-08-05,GA,Midday,2,56,20,61
2025-08-05,NJ,Midday,5,12,60,57
2025-08-05,TN,Midday,8,79,12,75
2025-08-05,FL,Midday,5,83,54,11
2025-08-05,NY,Midday,9,92,8,45
2025-08-05,GA,Evening,1,27,52,93
2025-08-05,TN,Evening,0,39,77,73
2025-08-05,FL,Evening,8,21,19,72
2025-08-05,NY,Evening,0,79,87,91
2025-08-05,NJ,Evening,1,84,49,98
2025-08-05,GA,Night,1,32,48,46
2025-08-06,TN,Morning,6,99,41,24
2025-08-06,GA,Midday,2,42,81,49
2025-08-06,NJ,Midday,5,9,55,73
2025-08-06,TN,Midday,1,49,81,85
2025-08-06,FL,Midday,9,62,69,19
2025-08-06,NY,Midday,5,5,74,60
2025-08-06,GA,Evening,5,76,97,30
2025-08-06,TN,Evening,6,53,82,10
2025-08-06,FL,Evening,3,41,93,40
2025-08-06,NY,Evening,2,4,15,20
2025-08-06,NJ,Evening,2,30,7,64
2025-08-06,GA,Night,8,61,15,67
2025-08-07,TN,Morning,6,85,13,90
2025-08-07,GA,Midday,6,72,76,35
2025-08-07,NJ,Midday,8,67,38,82
2025-08-07,TN,Midday,6,3,24,92
2025-08-07,FL,Midday,2,90,14,14
2025-08-07,NY,Midday,6,24,52,81
2025-08-07,GA,Evening,5,84,18,84
2025-08-07,TN,Evening,2,43,46,45
2025-08-07,FL,Evening,9,41,81,26
2025-08-07,NY,Evening,9,9,32,72
2025-08-07,NJ,Evening,2,33,65,60
2025-08-07,GA,Night,9,71,75,18
2025-08-08,GA,Midday,2,41,6,11
2025-08-08,NY,Midday,2,63,51,60
2025-08-08,GA,Evening,7,86,44,95
2025-08-08,NY,Evening,6,27,0,76
2025-08-08,GA,Night,0,23,69,89
2025-08-09,TN,Morning,5,34,41,96
2025-08-09,GA,Midday,1,94,71,56
2025-08-09,NJ,Midday,2,26,98,18
2025-08-09,TN,Midday,4,49,74,33
2025-08-09,FL,Midday,3,46,2,64
2025-08-09,NY,Midday,1,86,10,93
2025-08-09,GA,Evening,6,65,99,47
2025-08-09,NY,Evening,3,18,15,64
2025-08-09,NJ,Evening,3,70,40,20
2025-08-09,GA,Night,6,20,42,69
2025-08-10,GA,Midday,7,73,83,42
2025-08-10,NJ,Midday,8,31,47,54
2025-08-10,FL,Midday,4,41,22,68
2025-08-10,NY,Midday,8,97,29,9
2025-08-10,GA,Evening,1,11,35,63
2025-08-10,TN,Evening,7,95,88,91
2025-08-10,FL,Evening,3,23,62,65
2025-08-10,NY,Evening,4,81,57,78
2025-08-10,NJ,Evening,9,34,58,84
2025-08-10,GA,Night,8,83,25,52
2025-08-11,TN,Morning,9,30,71,65
2025-08-11,GA,Midday,1,85,2,29
2025-08-11,NJ,Midday,2,78,15,67
2025-08-11,TN,Midday,1,8,95,51
2025-08-11,FL,Midday,8,10,36,81
2025-08-11,NY,Midday,4,43,96,88
2025-08-11,GA,Evening,2,89,9,27
2025-08-11,TN,Evening,3,27,45,29
2025-08-11,FL,Evening,1,75,4,60
2025-08-11,NY,Evening,1,11,24,49
2025-08-11,NJ,Evening,4,0,92,6
2025-08-11,GA,Night,3,93,58,5
2025-08-12,TN,Morning,4,40,8,91
2025-08-12,GA,Midday,0,41,53,74
2025-08-12,NJ,Midday,1,72,29,6
2025-08-12,TN,Midday,6,18,55,67
2025-08-12,FL,Midday,0,55,52,74
2025-08-12,NY,Midday,6,42,13,90
2025-08-12,GA,Evening,2,32,22,93
2025-08-12,TN,Evening,7,91,82,5
2025-08-12,NY,Evening,8,36,38,69
2025-08-12,NJ,Evening,7,71,87,97
2025-08-12,GA,Night,7,39,98,91
2025-08-13,TN,Morning,1,31,87,51
2025-08-13,GA,Midday,3,67,12,72
2025-08-13,NJ,Midday,2,16,41,50
2025-08-13,TN,Midday,1,5,96,72
2025-08-13,FL,Midday,7,90,39,16
2025-08-13,NY,Midday,5,30,25,81
2025-08-13,GA,Evening,2,63,33,18
2025-08-13,TN,Evening,8,61,6,81
2025-08-13,FL,Evening,7,38,86,10
2025-08-13,NY,Evening,1,71,79,15
2025-08-13,NJ,Evening,8,10,58,73
2025-08-13,GA,Night,3,37,6,85
2025-08-14,TN,Morning,7,31,13,2
2025-08-14,GA,Midday,7,4,23,3
2025-08-14,NJ,Midday,5,85,71,29
2025-08-14,TN,Midday,2,51,25,54
2025-08-14,FL,Midday,3,48,13,18
2025-08-14,NY,Midday,8,13,84,19
2025-08-14,GA,Evening,6,40,58,79
2025-08-14,TN,Evening,3,78,63,73
2025-08-14,FL,Evening,2,27,52,49
2025-08-14,NY,Evening,3,82,65,43
2025-08-14,NJ,Evening,8,21,56,42
2025-08-14,GA,Night,1,40,72,11
2025-08-15,TN,Morning,7,96,19,23
2025-08-15,GA,Midday,6,70,26,58
2025-08-15,NJ,Midday,9,82,90,46
2025-08-15,TN,Midday,8,49,56,72
2025-08-15,FL,Midday,4,72,87,87
2025-08-15,NY,Midday,9,14,87,98
2025-08-15,GA,Evening,7,51,27,3
2025-08-15,TN,Evening,6,65,47,81
2025-08-15,NY,Evening,6,72,43,72
2025-08-15,NJ,Evening,2,80,40,92
2025-08-15,GA,Night,9,22,73,16
2025-08-16,TN,Morning,8,68,50,24
2025-08-16,GA,Midday,3,83,94,53
2025-08-16,NJ,Midday,9,73,74,93
2025-08-16,TN,Midday,8,85,45,48
2025-08-16,FL,Midday,2,0,95,44
2025-08-16,NY,Midday,2,4,0,98
2025-08-16,GA,Evening,5,8,23,65
2025-08-16,TN,Evening,5,20,17,92
2025-08-16,FL,Evening,2,48,2,30
2025-08-16,NY,Evening,6,2,9,5
2025-08-16,NJ,Evening,9,32,40,42
2025-08-16,GA,Night,2,91,13,30
2025-08-17,GA,Midday,9,3,98,48
2025-08-17,NJ,Midday,0,64,10,97
2025-08-17,FL,Midday,9,96,25,92
2025-08-17,NY,Midday,4,91,24,16
2025-08-17,GA,Evening,0,97,51,5
2025-08-17,TN,Evening,2,97,22,77
2025-08-17,FL,Evening,5,87,59,83
2025-08-17,NY,Evening,3,36,97,24
2025-08-17,NJ,Evening,5,20,21,19
2025-08-17,GA,Night,1,32,14,34
2025-08-18,TN,Morning,0,86,39,1
2025-08-18,GA,Midday,0,38,75,14
2025-08-18,NJ,Midday,1,95,62,39
2025-08-18,TN,Midday,3,22,56,84
2025-08-18,FL,Midday,0,39,58,85
2025-08-18,NY,Midday,5,17,27,70
2025-08-18,GA,Evening,2,20,10,75
2025-08-18,TN,Evening,2,50,36,85
2025-08-18,FL,Evening,5,24,44,94
2025-08-18,NY,Evening,6,30,57,12
2025-08-18,NJ,Evening,7,21,22,4
2025-08-18,GA,Night,6,36,89,50
2025-08-19,TN,Morning,2,66,30,66
2025-08-19,GA,Midday,1,50,10,19
2025-08-19,NJ,Midday,7,85,39,23
2025-08-19,TN,Midday,1,61,16,80
2025-08-19,FL,Midday,4,85,7,38
2025-08-19,NY,Midday,3,30,73,10
2025-08-19,GA,Evening,0,6,49,49
2025-08-19,TN,Evening,9,79,53,17
2025-08-19,FL,Evening,8,4,65,36
2025-08-19,NY,Evening,1,17,66,89
2025-08-19,NJ,Evening,5,75,33,57
2025-08-19,GA,Night,3,9,52,81
2025-08-20,GA,Midday,0,98,83,54
2025-08-20,NY,Midday,9,4,62,86
2025-08-20,GA,Evening,7,30,92,66
2025-08-20,NY,Evening,6,6,31,84
2025-08-20,GA,Night,6,83,78,10
2025-08-21,TN,Morning,6,57,20,96
2025-08-21,GA,Midday,2,63,85,93
2025-08-21,NJ,Midday,3,81,24,35
2025-08-21,TN,Midday,7,63,93,49
2025-08-21,FL,Midday,7,48,91,73
2025-08-21,NY,Midday,3,18,25,79
2025-08-21,GA,Evening,4,51,65,18
2025-08-21,TN,Evening,1,60,76,17
2025-08-21,NY,Evening,8,92,65,38
2025-08-21,NJ,Evening,9,98,12,99
2025-08-21,GA,Night,5,13,5,97
2025-08-22,TN,Morning,8,11,27,21
2025-08-22,GA,Midday,5,18,58,23
2025-08-22,NJ,Midday,7,66,67,7
2025-08-22,TN,Midday,5,86,17,99
2025-08-22,FL,Midday,8,12,15,67
2025-08-22,NY,Midday,0,18,98,20
2025-08-22,GA,Evening,5,67,86,52
2025-08-22,TN,Evening,8,60,25,0
2025-08-22,FL,Evening,7,84,77,94
2025-08-22,NY,Evening,0,8,24,68
2025-08-22,NJ,Evening,4,54,99,34
2025-08-22,GA,Night,1,73,35,38
2025-08-23,TN,Morning,6,83,74,67
2025-08-23,GA,Midday,0,33,63,98
2025-08-23,NJ,Midday,1,68,45,66
2025-08-23,TN,Midday,8,97,21,68
2025-08-23,FL,Midday,3,3,0,39
2025-08-23,NY,Midday,7,69,72,17
2025-08-23,GA,Evening,9,50,36,90
2025-08-23,NY,Evening,5,0,55,39
2025-08-23,NJ,Evening,0,32,92,86
2025-08-23,GA,Night,7,82,53,60
2025-08-24,GA,Midday,4,36,91,29
2025-08-24,NJ,Midday,9,11,29,37
2025-08-24,FL,Midday,7,50,40,75
2025-08-24,NY,Midday,9,5,76,48
2025-08-24,GA,Evening,2,1,59,14
2025-08-24,TN,Evening,3,18,50,95
2025-08-24,FL,Evening,1,54,79,33
2025-08-24,NY,Evening,0,61,85,27
2025-08-24,NJ,Evening,2,57,94,75
2025-08-24,GA,Night,6,28,93,59
2025-08-25,TN,Morning,3,0,47,40
2025-08-25,GA,Midday,3,22,77,90
2025-08-25,NJ,Midday,0,8,48,76
2025-08-25,TN,Midday,4,37,10,88
2025-08-25,FL,Midday,9,16,35,60
2025-08-25,NY,Midday,2,13,22,84
2025-08-25,GA,Evening,1,39,61,7
2025-08-25,TN,Evening,8,22,69,98
2025-08-25,FL,Evening,9,48,21,39
2025-08-25,NY,Evening,0,43,19,84
2025-08-25,NJ,Evening,4,1,57,50
2025-08-25,GA,Night,2,18,11,88
2025-08-26,TN,Morning,0,87,98,44
2025-08-26,GA,Midday,6,38,39,50
2025-08-26,NJ,Midday,7,60,57,81
2025-08-26,TN,Midday,8,52,50,42
2025-08-26,FL,Midday,0,70,25,54
2025-08-26,NY,Midday,3,18,34,20
2025-08-26,GA,Evening,9,39,48,71
2025-08-26,TN,Evening,1,16,17,63
2025-08-26,FL,Evening,9,89,81,49
2025-08-26,NY,Evening,8,33,21,80
2025-08-26,NJ,Evening,1,33,16,78
2025-08-26,GA,Night,2,87,96,62
2025-08-27,TN,Morning,1,95,32,6
2025-08-27,GA,Midday,0,91,67,4
2025-08-27,NJ,Midday,9,83,53,91
2025-08-27,TN,Midday,1,46,52,14
2025-08-27,FL,Midday,0,56,0,91
2025-08-27,NY,Midday,0,17,34,8
2025-08-27,GA,Evening,1,93,43,41
2025-08-27,TN,Evening,1,30,54,77
2025-08-27,FL,Evening,9,74,13,31
2025-08-27,NY,Evening,4,87,21,31
2025-08-27,NJ,Evening,4,71,44,59
2025-08-27,GA,Night,1,76,6,96
2025-08-28,TN,Morning,7,68,90,75
2025-08-28,GA,Midday,1,3,21,69
2025-08-28,NJ,Midday,5,67,36,98
2025-08-28,TN,Midday,2,41,55,48
2025-08-28,FL,Midday,2,88,53,28
2025-08-28,NY,Midday,2,74,73,28
2025-08-28,GA,Evening,7,78,19,59
2025-08-28,TN,Evening,2,12,62,56
2025-08-28,FL,Evening,4,31,12,45
2025-08-28,NY,Evening,4,31,45,64
2025-08-28,NJ,Evening,0,38,92,38
2025-08-28,GA,Night,6,75,46,63
2025-08-29,TN,Morning,7,37,86,57
2025-08-29,GA,Midday,3,13,38,65
2025-08-29,NJ,Midday,0,29,61,48
2025-08-29,TN,Midday,8,35,50,80
2025-08-29,FL,Midday,7,36,86,48
2025-08-29,NY,Midday,1,99,66,46
2025-08-29,GA,Evening,8,34,88,65
2025-08-29,TN,Evening,9,71,92,5
2025-08-29,FL,Evening,0,35,57,3
2025-08-29,NY,Evening,6,77,13,5
2025-08-29,NJ,Evening,5,81,18,40
2025-08-29,GA,Night,7,9,40,31
2025-08-30,GA,Midday,9,88,57,3
2025-08-30,NY,Midday,3,63,11,91
2025-08-30,GA,Evening,9,80,57,44
2025-08-30,NY,Evening,9,37,87,46
2025-08-30,GA,Night,3,49,36,82
2025-08-31,GA,Midday,6,15,46,63
2025-08-31,NJ,Midday,9,12,38,10
2025-08-31,FL,Midday,0,25,85,28
2025-08-31,NY,Midday,0,45,42,27
2025-08-31,GA,Evening,2,13,80,28
2025-08-31,FL,Evening,4,52,29,40
2025-08-31,NY,Evening,3,8,38,69
2025-08-31,NJ,Evening,9,59,83,54
2025-08-31,GA,Night,7,82,65,88
2025-09-01,GA,Midday,7,0,98,49
2025-09-01,NJ,Midday,9,41,2,12
2025-09-01,FL,Midday,6,69,30,92
2025-09-01,NY,Midday,1,26,93,87
2025-09-01,GA,Evening,1,25,4,79
2025-09-01,FL,Evening,7,23,49,31
2025-09-01,NY,Evening,5,65,3,3
2025-09-01,NJ,Evening,7,55,29,79
2025-09-01,GA,Night,2,56,74,94
2025-09-02,TN,Morning,4,12,59,71
2025-09-02,GA,Midday,9,87,3,38
2025-09-02,NJ,Midday,4,39,47,79
2025-09-02,TN,Midday,1,63,91,32
2025-09-02,FL,Midday,4,22,69,58
2025-09-02,NY,Midday,7,81,89,84
2025-09-02,GA,Evening,4,45,0,41
2025-09-02,TN,Evening,8,88,67,99
2025-09-02,NY,Evening,9,41,54,43
2025-09-02,NJ,Evening,1,15,38,33
2025-09-02,GA,Night,5,83,93,29
2025-09-03,TN,Morning,9,43,12,12
2025-09-03,GA,Midday,3,46,18,89
2025-09-03,NJ,Midday,3,44,9,75
2025-09-03,TN,Midday,0,20,22,95
2025-09-03,FL,Midday,0,12,52,28
2025-09-03,NY,Midday,6,15,79,50
2025-09-03,GA,Evening,3,43,1,6
2025-09-03,TN,Evening,7,86,58,98
2025-09-03,FL,Evening,1,63,31,79
2025-09-03,NY,Evening,8,99,34,3
2025-09-03,NJ,Evening,8,39,37,19
2025-09-03,GA,Night,7,37,0,15
2025-09-04,TN,Morning,6,93,41,65
2025-09-04,GA,Midday,2,9,95,50
2025-09-04,NJ,Midday,4,86,86,4
2025-09-04,TN,Midday,1,7,97,40
2025-09-04,FL,Midday,4,72,81,10
2025-09-04,NY,Midday,8,65,96,38
2025-09-04,GA,Evening,1,80,70,50
2025-09-04,TN,Evening,3,67,47,83
2025-09-04,FL,Evening,0,58,91,63
2025-09-04,NY,Evening,1,1,69,59
2025-09-04,NJ,Evening,5,50,29,78
2025-09-04,GA,Night,6,17,83,24
2025-09-05,TN,Morning,3,65,81,31
2025-09-05,GA,Midday,3,26,34,97
2025-09-05,NJ,Midday,2,82,23,50
2025-09-05,TN,Midday,5,27,16,48
2025-09-05,FL,Midday,9,43,13,56
